feature_left,feature_right,pairwise_count,pearson,spearman,abs_spearman
daily_load_sum_7d,readiness_mean_7d,21480,0.10477653900576787,0.08315255632707645,0.08315255632707645
readiness_mean_7d,daily_load_sum_7d,21480,0.10477653900576787,0.08315255632707645,0.08315255632707645
daily_load_sum_7d,readiness_mean_14d,22579,0.10038486315442127,0.09356200150685623,0.09356200150685623
readiness_mean_14d,daily_load_sum_7d,22579,0.10038486315442127,0.09356200150685623,0.09356200150685623
daily_load_sum_7d,readiness_mean_28d,23815,0.08841332897456722,0.0957603400870695,0.0957603400870695
readiness_mean_28d,daily_load_sum_7d,23815,0.08841332897456722,0.0957603400870695,0.0957603400870695
daily_load_sum_7d,daily_load_baseline_mean_prior,36500,0.6203243715044935,0.6629948894104525,0.6629948894104525
daily_load_baseline_mean_prior,daily_load_sum_7d,36500,0.6203243715044935,0.6629948894104525,0.6629948894104525
daily_load_sum_7d,daily_load_zscore_prior,27598,0.28020136590542244,0.4245130869600453,0.4245130869600453
daily_load_zscore_prior,daily_load_sum_7d,27598,0.28020136590542244,0.4245130869600453,0.4245130869600453
daily_load_sum_7d,fatigue_baseline_mean_prior,27327,0.03269976705142488,0.004804617393230233,0.004804617393230233
fatigue_baseline_mean_prior,daily_load_sum_7d,27327,0.03269976705142488,0.004804617393230233,0.004804617393230233
daily_load_sum_7d,fatigue_zscore_prior,16806,-0.0451742888372023,-0.04533705751310838,0.04533705751310838
fatigue_zscore_prior,daily_load_sum_7d,16806,-0.0451742888372023,-0.04533705751310838,0.04533705751310838
daily_load_sum_7d,readiness_baseline_mean_prior,27323,-0.0199650311833005,0.0037503143800584216,0.0037503143800584216
readiness_baseline_mean_prior,daily_load_sum_7d,27323,-0.0199650311833005,0.0037503143800584216,0.0037503143800584216
daily_load_sum_7d,readiness_zscore_prior,16858,0.0810642485556753,0.03545968647068948,0.03545968647068948
readiness_zscore_prior,daily_load_sum_7d,16858,0.0810642485556753,0.03545968647068948,0.03545968647068948
daily_load_sum_7d,wellness_report_present,36550,0.7222902604412421,0.7485035285252273,0.7485035285252273
wellness_report_present,daily_load_sum_7d,36550,0.7222902604412421,0.7485035285252273,0.7485035285252273
daily_load_sum_7d,session_recorded,36550,0.7125448965749501,0.7258423000477364,0.7258423000477364
session_recorded,daily_load_sum_7d,36550,0.7125448965749501,0.7258423000477364,0.7258423000477364
daily_load_sum_7d,daily_load_log1p,36550,0.7241539393340805,0.7303870429504512,0.7303870429504512
daily_load_log1p,daily_load_sum_7d,36550,0.7241539393340805,0.7303870429504512,0.7303870429504512
daily_load_sum_7d,session_duration_minutes_log1p,36550,0.7220701213333888,0.727819405110937,0.727819405110937
session_duration_minutes_log1p,daily_load_sum_7d,36550,0.7220701213333888,0.727819405110937,0.727819405110937
daily_load_sum_7d,session_srpe_log1p,36550,0.7235990009659714,0.729396904446392,0.729396904446392
session_srpe_log1p,daily_load_sum_7d,36550,0.7235990009659714,0.729396904446392,0.729396904446392
daily_load_sum_7d,daily_load_sum_3d_log1p,36550,0.8823289921055143,0.9218450350204798,0.9218450350204798
daily_load_sum_3d_log1p,daily_load_sum_7d,36550,0.8823289921055143,0.9218450350204798,0.9218450350204798
daily_load_sum_7d,daily_load_sum_7d_log1p,36550,0.8865650952070557,1.0,1.0
daily_load_sum_7d_log1p,daily_load_sum_7d,36550,0.8865650952070557,1.0,1.0
daily_load_sum_7d,daily_load_sum_14d_log1p,36550,0.8342584656103232,0.9551151247907891,0.9551151247907891
daily_load_sum_14d_log1p,daily_load_sum_7d,36550,0.8342584656103232,0.9551151247907891,0.9551151247907891
daily_load_sum_7d,daily_load_sum_28d_log1p,36550,0.7798208514883325,0.9052300056160603,0.9052300056160603
daily_load_sum_28d_log1p,daily_load_sum_7d,36550,0.7798208514883325,0.9052300056160603,0.9052300056160603
daily_load_sum_7d,session_duration_sum_3d_log1p,36550,0.8825717576068711,0.9098371876620818,0.9098371876620818
session_duration_sum_3d_log1p,daily_load_sum_7d,36550,0.8825717576068711,0.9098371876620818,0.9098371876620818
daily_load_sum_7d,session_duration_sum_7d_log1p,36550,0.8915346796150005,0.9805442549113764,0.9805442549113764
session_duration_sum_7d_log1p,daily_load_sum_7d,36550,0.8915346796150005,0.9805442549113764,0.9805442549113764
daily_load_sum_7d,session_duration_sum_14d_log1p,36550,0.8422095671737116,0.938323571626536,0.938323571626536
session_duration_sum_14d_log1p,daily_load_sum_7d,36550,0.8422095671737116,0.938323571626536,0.938323571626536
daily_load_sum_7d,session_duration_sum_28d_log1p,36550,0.7892267050003648,0.8914798084768567,0.8914798084768567
session_duration_sum_28d_log1p,daily_load_sum_7d,36550,0.7892267050003648,0.8914798084768567,0.8914798084768567
daily_load_sum_7d,session_srpe_sum_3d_log1p,36550,0.8817174469944921,0.9205536484155136,0.9205536484155136
session_srpe_sum_3d_log1p,daily_load_sum_7d,36550,0.8817174469944921,0.9205536484155136,0.9205536484155136
daily_load_sum_7d,session_srpe_sum_7d_log1p,36550,0.8859185513003264,0.9987490484183964,0.9987490484183964
session_srpe_sum_7d_log1p,daily_load_sum_7d,36550,0.8859185513003264,0.9987490484183964,0.9987490484183964
daily_load_sum_7d,session_srpe_sum_14d_log1p,36550,0.8336901263197178,0.9541699301235143,0.9541699301235143
session_srpe_sum_14d_log1p,daily_load_sum_7d,36550,0.8336901263197178,0.9541699301235143,0.9541699301235143
daily_load_sum_7d,session_srpe_sum_28d_log1p,36550,0.7793481565189334,0.9048114671076785,0.9048114671076785
session_srpe_sum_28d_log1p,daily_load_sum_7d,36550,0.7793481565189334,0.9048114671076785,0.9048114671076785
daily_load_sum_14d,daily_load_sum_14d,36550,1.0,1.0,1.0
daily_load_sum_14d,daily_load_sum_28d,36550,0.9560671862366652,0.9575650438655646,0.9575650438655646
daily_load_sum_28d,daily_load_sum_14d,36550,0.9560671862366652,0.9575650438655646,0.9575650438655646
daily_load_sum_14d,session_duration_sum_3d,36550,0.8358644359132612,0.8675195400089984,0.8675195400089984
session_duration_sum_3d,daily_load_sum_14d,36550,0.8358644359132612,0.8675195400089984,0.8675195400089984
daily_load_sum_14d,session_duration_sum_7d,36550,0.9352767619876756,0.9414826499252096,0.9414826499252096
session_duration_sum_7d,daily_load_sum_14d,36550,0.9352767619876756,0.9414826499252096,0.9414826499252096
daily_load_sum_14d,session_duration_sum_14d,36550,0.9768108996339067,0.9811308770046395,0.9811308770046395
session_duration_sum_14d,daily_load_sum_14d,36550,0.9768108996339067,0.9811308770046395,0.9811308770046395
daily_load_sum_14d,session_duration_sum_28d,36550,0.9356745485804454,0.9409211445632903,0.9409211445632903
session_duration_sum_28d,daily_load_sum_14d,36550,0.9356745485804454,0.9409211445632903,0.9409211445632903
daily_load_sum_14d,session_srpe_sum_3d,36550,0.8355152308361222,0.8739163983667698,0.8739163983667698
session_srpe_sum_3d,daily_load_sum_14d,36550,0.8355152308361222,0.8739163983667698,0.8739163983667698
daily_load_sum_14d,session_srpe_sum_7d,36550,0.9490533418896424,0.9533124064165476,0.9533124064165476
session_srpe_sum_7d,daily_load_sum_14d,36550,0.9490533418896424,0.9533124064165476,0.9533124064165476
daily_load_sum_14d,session_srpe_sum_14d,36550,0.9979586003735438,0.9989454281669905,0.9989454281669905
session_srpe_sum_14d,daily_load_sum_14d,36550,0.9979586003735438,0.9989454281669905,0.9989454281669905
daily_load_sum_14d,session_srpe_sum_28d,36550,0.9545763755092291,0.9568963708253674,0.9568963708253674
session_srpe_sum_28d,daily_load_sum_14d,36550,0.9545763755092291,0.9568963708253674,0.9568963708253674
daily_load_sum_14d,fatigue_mean_3d,20188,-0.03256737811567213,-0.03167181902523026,0.03167181902523026
fatigue_mean_3d,daily_load_sum_14d,20188,-0.03256737811567213,-0.03167181902523026,0.03167181902523026
daily_load_sum_14d,fatigue_mean_7d,21477,-0.029520300523545297,-0.032330317622565934,0.032330317622565934
fatigue_mean_7d,daily_load_sum_14d,21477,-0.029520300523545297,-0.032330317622565934,0.032330317622565934
daily_load_sum_14d,fatigue_mean_14d,22572,-0.004695710225779482,-0.014945736796711906,0.014945736796711906
fatigue_mean_14d,daily_load_sum_14d,22572,-0.004695710225779482,-0.014945736796711906,0.014945736796711906
daily_load_sum_14d,fatigue_mean_28d,23819,0.01688159746037985,0.007065525895353598,0.007065525895353598
fatigue_mean_28d,daily_load_sum_14d,23819,0.01688159746037985,0.007065525895353598,0.007065525895353598
daily_load_sum_14d,readiness_mean_3d,20190,0.07073753868685892,0.04856614936270797,0.04856614936270797
readiness_mean_3d,daily_load_sum_14d,20190,0.07073753868685892,0.04856614936270797,0.04856614936270797
daily_load_sum_14d,readiness_mean_7d,21480,0.08357772231382019,0.06875928395560221,0.06875928395560221
readiness_mean_7d,daily_load_sum_14d,21480,0.08357772231382019,0.06875928395560221,0.06875928395560221
daily_load_sum_14d,readiness_mean_14d,22579,0.09582831582056076,0.08960330988698631,0.08960330988698631
readiness_mean_14d,daily_load_sum_14d,22579,0.09582831582056076,0.08960330988698631,0.08960330988698631
daily_load_sum_14d,readiness_mean_28d,23815,0.0908758676491793,0.09897778537473279,0.09897778537473279
readiness_mean_28d,daily_load_sum_14d,23815,0.0908758676491793,0.09897778537473279,0.09897778537473279
daily_load_sum_14d,daily_load_baseline_mean_prior,36500,0.6652277905779531,0.7033071214138734,0.7033071214138734
daily_load_baseline_mean_prior,daily_load_sum_14d,36500,0.6652277905779531,0.7033071214138734,0.7033071214138734
daily_load_sum_14d,daily_load_zscore_prior,27598,0.20622796420030773,0.34748105147615493,0.34748105147615493
daily_load_zscore_prior,daily_load_sum_14d,27598,0.20622796420030773,0.34748105147615493,0.34748105147615493
daily_load_sum_14d,fatigue_baseline_mean_prior,27327,0.029268927792242903,-0.0011950931565239194,0.0011950931565239194
fatigue_baseline_mean_prior,daily_load_sum_14d,27327,0.029268927792242903,-0.0011950931565239194,0.0011950931565239194
daily_load_sum_14d,fatigue_zscore_prior,16806,-0.02836860496521607,-0.029671433574582115,0.029671433574582115
fatigue_zscore_prior,daily_load_sum_14d,16806,-0.02836860496521607,-0.029671433574582115,0.029671433574582115
daily_load_sum_14d,readiness_baseline_mean_prior,27323,-0.025536371362901947,0.0017681892348981865,0.0017681892348981865
readiness_baseline_mean_prior,daily_load_sum_14d,27323,-0.025536371362901947,0.0017681892348981865,0.0017681892348981865
daily_load_sum_14d,readiness_zscore_prior,16858,0.08102448171278509,0.04813392020519985,0.04813392020519985
readiness_zscore_prior,daily_load_sum_14d,16858,0.08102448171278509,0.04813392020519985,0.04813392020519985
daily_load_sum_14d,wellness_report_present,36550,0.7243054023452884,0.7403203289617938,0.7403203289617938
wellness_report_present,daily_load_sum_14d,36550,0.7243054023452884,0.7403203289617938,0.7403203289617938
daily_load_sum_14d,session_recorded,36550,0.6883735606962098,0.6963016144685037,0.6963016144685037
session_recorded,daily_load_sum_14d,36550,0.6883735606962098,0.6963016144685037,0.6963016144685037
daily_load_sum_14d,daily_load_log1p,36550,0.6949319335479738,0.6940573864735896,0.6940573864735896
daily_load_log1p,daily_load_sum_14d,36550,0.6949319335479738,0.6940573864735896,0.6940573864735896
daily_load_sum_14d,session_duration_minutes_log1p,36550,0.6940422764408111,0.6930861348794357,0.6930861348794357
session_duration_minutes_log1p,daily_load_sum_14d,36550,0.6940422764408111,0.6930861348794357,0.6930861348794357
daily_load_sum_14d,session_srpe_log1p,36550,0.6943665101976371,0.6929567844777138,0.6929567844777138
session_srpe_log1p,daily_load_sum_14d,36550,0.6943665101976371,0.6929567844777138,0.6929567844777138
daily_load_sum_14d,daily_load_sum_3d_log1p,36550,0.8581452483018959,0.8754507264411225,0.8754507264411225
daily_load_sum_3d_log1p,daily_load_sum_14d,36550,0.8581452483018959,0.8754507264411225,0.8754507264411225
daily_load_sum_14d,daily_load_sum_7d_log1p,36550,0.8837621339035524,0.9551151247907891,0.9551151247907891
daily_load_sum_7d_log1p,daily_load_sum_14d,36550,0.8837621339035524,0.9551151247907891,0.9551151247907891
daily_load_sum_14d,daily_load_sum_14d_log1p,36550,0.8744057187573206,1.0,1.0
daily_load_sum_14d_log1p,daily_load_sum_14d,36550,0.8744057187573206,1.0,1.0
daily_load_sum_14d,daily_load_sum_28d_log1p,36550,0.8213835952141609,0.9575650438655646,0.9575650438655646
daily_load_sum_28d_log1p,daily_load_sum_14d,36550,0.8213835952141609,0.9575650438655646,0.9575650438655646
daily_load_sum_14d,session_duration_sum_3d_log1p,36550,0.8589558681639827,0.8675195400089984,0.8675195400089984
session_duration_sum_3d_log1p,daily_load_sum_14d,36550,0.8589558681639827,0.8675195400089984,0.8675195400089984
daily_load_sum_14d,session_duration_sum_7d_log1p,36550,0.8884138371752944,0.9414826499252096,0.9414826499252096
session_duration_sum_7d_log1p,daily_load_sum_14d,36550,0.8884138371752944,0.9414826499252096,0.9414826499252096
daily_load_sum_14d,session_duration_sum_14d_log1p,36550,0.8828316818469508,0.9811308770046395,0.9811308770046395
session_duration_sum_14d_log1p,daily_load_sum_14d,36550,0.8828316818469508,0.9811308770046395,0.9811308770046395
daily_load_sum_14d,session_duration_sum_28d_log1p,36550,0.8322283041736998,0.9409211445632903,0.9409211445632903
session_duration_sum_28d_log1p,daily_load_sum_14d,36550,0.8322283041736998,0.9409211445632903,0.9409211445632903
daily_load_sum_14d,session_srpe_sum_3d_log1p,36550,0.8575370341632824,0.8739163983667698,0.8739163983667698
session_srpe_sum_3d_log1p,daily_load_sum_14d,36550,0.8575370341632824,0.8739163983667698,0.8739163983667698
daily_load_sum_14d,session_srpe_sum_7d_log1p,36550,0.88311608782637,0.9533124064165476,0.9533124064165476
session_srpe_sum_7d_log1p,daily_load_sum_14d,36550,0.88311608782637,0.9533124064165476,0.9533124064165476
daily_load_sum_14d,session_srpe_sum_14d_log1p,36550,0.8737867062310971,0.9989454281669905,0.9989454281669905
session_srpe_sum_14d_log1p,daily_load_sum_14d,36550,0.8737867062310971,0.9989454281669905,0.9989454281669905
daily_load_sum_14d,session_srpe_sum_28d_log1p,36550,0.8208541183331935,0.9568963708253674,0.9568963708253674
session_srpe_sum_28d_log1p,daily_load_sum_14d,36550,0.8208541183331935,0.9568963708253674,0.9568963708253674
daily_load_sum_28d,daily_load_sum_28d,36550,1.0,1.0,1.0
daily_load_sum_28d,session_duration_sum_3d,36550,0.7889144954764754,0.825653853675665,0.825653853675665
session_duration_sum_3d,daily_load_sum_28d,36550,0.7889144954764754,0.825653853675665,0.825653853675665
daily_load_sum_28d,session_duration_sum_7d,36550,0.8841619673239489,0.8955123844551752,0.8955123844551752
session_duration_sum_7d,daily_load_sum_28d,36550,0.8841619673239489,0.8955123844551752,0.8955123844551752
daily_load_sum_28d,session_duration_sum_14d,36550,0.9398295028343023,0.9438098307740895,0.9438098307740895
session_duration_sum_14d,daily_load_sum_28d,36550,0.9398295028343023,0.9438098307740895,0.9438098307740895
daily_load_sum_28d,session_duration_sum_28d,36550,0.9790285770282864,0.9819287455389731,0.9819287455389731
session_duration_sum_28d,daily_load_sum_28d,36550,0.9790285770282864,0.9819287455389731,0.9819287455389731
daily_load_sum_28d,session_srpe_sum_3d,36550,0.7834991869439929,0.8295939580672017,0.8295939580672017
session_srpe_sum_3d,daily_load_sum_28d,36550,0.7834991869439929,0.8295939580672017,0.8295939580672017
daily_load_sum_28d,session_srpe_sum_7d,36550,0.8910892704937572,0.9030354554429627,0.9030354554429627
session_srpe_sum_7d,daily_load_sum_28d,36550,0.8910892704937572,0.9030354554429627,0.9030354554429627
daily_load_sum_28d,session_srpe_sum_14d,36550,0.9536121150392277,0.955867201852473,0.955867201852473
session_srpe_sum_14d,daily_load_sum_28d,36550,0.9536121150392277,0.955867201852473,0.955867201852473
daily_load_sum_28d,session_srpe_sum_28d,36550,0.9981616852182337,0.9991174430726256,0.9991174430726256
session_srpe_sum_28d,daily_load_sum_28d,36550,0.9981616852182337,0.9991174430726256,0.9991174430726256
daily_load_sum_28d,fatigue_mean_3d,20188,-0.030167634605581795,-0.02674000893833918,0.02674000893833918
fatigue_mean_3d,daily_load_sum_28d,20188,-0.030167634605581795,-0.02674000893833918,0.02674000893833918
daily_load_sum_28d,fatigue_mean_7d,21477,-0.03023212450182011,-0.027176567969189713,0.027176567969189713
fatigue_mean_7d,daily_load_sum_28d,21477,-0.03023212450182011,-0.027176567969189713,0.027176567969189713
daily_load_sum_28d,fatigue_mean_14d,22572,-0.015862969501446493,-0.02143720171187461,0.02143720171187461
fatigue_mean_14d,daily_load_sum_28d,22572,-0.015862969501446493,-0.02143720171187461,0.02143720171187461
